id,title,domain,object_type,authority_level,approval_status,lifecycle_status,platform_scope,confidence,verification_required,source_ref,source_location,keywords,collection_file
ACA-INT-0147,مارکت اردر (Market Order),academy,DEFINITION,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_09.md,بخش ۲,مارکت اردر|buy|sell|معامله در لحظه,knowledge_base/academy/intro/lesson_09.json
ACA-INT-0148,پندینگ اردر (Pending Order): سفارش شرطی,academy,DEFINITION,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_09.md,بخش ۲ و بخش ۹,پندینگ اردر|سفارش شرطی|pending order,knowledge_base/academy/intro/lesson_09.json
ACA-INT-0149,تفاوت استاپ و لیمیت: ادامه‌ی حرکت در برابر برگشت,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_09.md,بخش ۳,استاپ|لیمیت|stop|limit|شکست|برگشت,knowledge_base/academy/intro/lesson_09.json
ACA-INT-0150,چهار نوع پندینگ اردر و کاربرد هرکدام,academy,COMPARISON,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_09.md,بخش ۳,buy stop|sell stop|buy limit|sell limit|حمایت|مقاومت,knowledge_base/academy/intro/lesson_09.json
ACA-INT-0151,باز کردن معامله از پنجره‌ی New Order,academy,PROCEDURE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,BOTH,0.9,False,raw_sources/academy/intro/intro_lesson_09.md,بخش ۴,new order|F9|لات|buy|sell,knowledge_base/academy/intro/lesson_09.json
ACA-INT-0152,وان کلیک تریدینگ (One Click Trading),academy,PROCEDURE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,BOTH,0.9,False,raw_sources/academy/intro/intro_lesson_09.md,بخش ۴ و بخش ۶,one click trading|وان کلیک|معامله سریع,knowledge_base/academy/intro/lesson_09.json
ACA-INT-0153,حد ضرر (Stop Loss) در تعریف درس,academy,DEFINITION,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_09.md,بخش ۵,حد ضرر|stop loss|SL,knowledge_base/academy/intro/lesson_09.json
ACA-INT-0154,حد سود (Take Profit) در تعریف درس,academy,DEFINITION,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_09.md,بخش ۵,حد سود|take profit|TP,knowledge_base/academy/intro/lesson_09.json
ACA-INT-0155,تعیین حد ضرر و حد سود: دو روش,academy,PROCEDURE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,BOTH,0.9,False,raw_sources/academy/intro/intro_lesson_09.md,بخش ۵,modify order|stop loss|take profit|کشیدن روی چارت,knowledge_base/academy/intro/lesson_09.json
ACA-INT-0156,بستن معامله: سه روش,academy,PROCEDURE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,BOTH,0.9,False,raw_sources/academy/intro/intro_lesson_09.md,بخش ۶,بستن معامله|close|close order|trade,knowledge_base/academy/intro/lesson_09.json
ACA-INT-0157,مثال عملی درس: معامله‌ی فروش روی داو جونز,academy,EXAMPLE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.9,False,raw_sources/academy/intro/intro_lesson_09.md,بخش «مثال عملی»,داوجونز|مثال معامله|sell|SL|TP,knowledge_base/academy/intro/lesson_09.json
ACA-INT-0158,چهار قاعده‌ی اردرگذاری,academy,RULE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_09.md,بخش «نکات مهم در اردرگذاری» و بخش ۹,قانون اول|حد ضرر|حجم|ریسک به ریوارد,knowledge_base/academy/intro/lesson_09.json
ACA-INT-0159,ریسک به ریوارد و حداقل ۱:۲,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.9,False,raw_sources/academy/intro/intro_lesson_09.md,بخش ۷,ریسک به ریوارد|risk reward|R:R|۱ به ۲,knowledge_base/academy/intro/lesson_09.json
ACA-INT-0160,اندازه‌گیری ریسک به ریوارد با فیبوناچی (تکرار و تکمیل جلسه ۵),academy,PROCEDURE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,BOTH,0.7,True,raw_sources/academy/intro/intro_lesson_09.md,بخش ۸,فیبوناچی|ریسک به ریوارد|TP1|TP2|retracement,knowledge_base/academy/intro/lesson_09.json
ACA-INT-0161,تمرین با حساب دمو پیش از معامله‌ی واقعی,academy,RULE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.9,False,raw_sources/academy/intro/intro_lesson_09.md,بخش ۱۰,حساب دمو|تمرین|demo,knowledge_base/academy/intro/lesson_09.json
ACA-INT-0162,نام نمادها بین بروکرها فرق می‌کند,academy,PROCEDURE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,BROKER_DEPENDENT,0.95,False,raw_sources/academy/intro/intro_lesson_10.md,بخش «نکته مهم درباره نمادها»,US30|DJI|داوجونز|show all|market watch|نام نماد,knowledge_base/academy/intro/lesson_10.json
ACA-INT-0163,اشاره‌ی مدرس به بروکرهایی که به ایرانی‌ها خدمات نمی‌دهند,academy,OPERATIONAL_FACT,ACADEMY_PRIMARY,REVIEW_REQUIRED,PENDING_REVIEW,BROKER_DEPENDENT,0.5,True,raw_sources/academy/intro/intro_lesson_10.md,بخش «نکته مهم درباره نمادها»,روبوفارکس|بروکر|ایران|خدمات,knowledge_base/academy/intro/lesson_10.json
ACA-INT-0164,پنجره‌ی ترمینال و پنج سنجه‌ی حساب,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,BOTH,0.95,False,raw_sources/academy/intro/intro_lesson_10.md,بخش ۲,terminal|ترمینال|balance|equity|margin,knowledge_base/academy/intro/lesson_10.json
ACA-INT-0165,بالانس (Balance),academy,DEFINITION,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_10.md,بخش ۳,بالانس|balance|موجودی,knowledge_base/academy/intro/lesson_10.json
ACA-INT-0166,اکویتی (Equity),academy,DEFINITION,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_10.md,بخش ۴,اکویتی|equity|شناور,knowledge_base/academy/intro/lesson_10.json
ACA-INT-0167,مارجین (Margin),academy,DEFINITION,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_10.md,بخش ۵,مارجین|margin|وثیقه|لوریج,knowledge_base/academy/intro/lesson_10.json
ACA-INT-0168,فری مارجین (Free Margin),academy,DEFINITION,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_10.md,بخش ۶,فری مارجین|free margin|پول آزاد,knowledge_base/academy/intro/lesson_10.json
ACA-INT-0169,مارجین لیول (Margin Level),academy,DEFINITION,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_10.md,بخش ۷,مارجین لیول|margin level|درصد,knowledge_base/academy/intro/lesson_10.json
ACA-INT-0170,سطح بحرانی مارجین لیول و استاپ اوت,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,BROKER_DEPENDENT,0.8,True,raw_sources/academy/intro/intro_lesson_10.md,بخش ۷ و بخش «نکات پایانی»,stop out|استاپ اوت|مارجین کال|۱۰۰ درصد,knowledge_base/academy/intro/lesson_10.json
ACA-INT-0171,سود شناور در برابر سود واقعی,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_10.md,بخش ۸,سود شناور|floating|سود واقعی|محقق,knowledge_base/academy/intro/lesson_10.json
ACA-INT-0172,قانون ۲٪: سقف ریسک در هر معامله,academy,RULE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_10.md,بخش ۹,قانون ۲ درصد|ریسک|مدیریت سرمایه,knowledge_base/academy/intro/lesson_10.json
ACA-INT-0173,مثال قانون ۲٪ روی حساب ۱۰٬۰۰۰ دلاری,academy,EXAMPLE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.9,False,raw_sources/academy/intro/intro_lesson_10.md,بخش ۹,مثال ریسک|۲ درصد|۵۰ پیپ|حجم,knowledge_base/academy/intro/lesson_10.json
ACA-INT-0174,ترکیب قانون ۲٪ با ریسک به ریوارد ۱:۲,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.9,False,raw_sources/academy/intro/intro_lesson_10.md,بخش ۹,ریسک به ریوارد|۲ درصد|۴ درصد|1:2,knowledge_base/academy/intro/lesson_10.json
ACA-INT-0175,ریسک ۲۰٪ یا ۱۰۰٪ در یک معامله = قمار,academy,COMMON_MISTAKE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_10.md,بخش ۱۰,قمار|ریسک بالا|شانس,knowledge_base/academy/intro/lesson_10.json
ACA-INT-0176,پنج نکته‌ی پایانی جلسه‌ی دهم,academy,RULE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_10.md,بخش «نکات پایانی»,جمع‌بندی|قواعد ریسک|لوریج|مارجین لیول,knowledge_base/academy/intro/lesson_10.json
ACA-INT-0177,پرایس اکشن چیست,academy,DEFINITION,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_11.md,بخش ۲,پرایس اکشن|price action|عرضه و تقاضا|بدون اندیکاتور,knowledge_base/academy/intro/lesson_11.json
ACA-INT-0178,جایگاه پرایس اکشن میان سه نوع تحلیل,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_11.md,بخش «سه نوع تحلیل در بازار»,تکنیکال|فاندامنتال|پرایس اکشن|انواع تحلیل,knowledge_base/academy/intro/lesson_11.json
ACA-INT-0179,روش کار پرایس اکشن: سه عاملی که بررسی می‌شود,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.9,False,raw_sources/academy/intro/intro_lesson_11.md,بخش «روش معامله‌گری پرایس اکشن»,اسپایک|کانال قیمتی|تریدینگ رنج|ساختار بازار|نقاط هیجانی,knowledge_base/academy/intro/lesson_11.json
ACA-INT-0180,چرا پرایس اکشن منقضی نمی‌شود,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.9,False,raw_sources/academy/intro/intro_lesson_11.md,بخش «پرایس اکشن = بازتابی از رفتار انسان‌ها» و بخش ۶,رفتار انسان|منقضی نمی‌شود|ترس و طمع,knowledge_base/academy/intro/lesson_11.json
ACA-INT-0181,پرایس اکشن در همه‌ی بازارها کار می‌کند,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.9,False,raw_sources/academy/intro/intro_lesson_11.md,بخش «پرایس اکشن = بازتابی از رفتار انسان‌ها» و بخش ۵,فارکس|بورس ایران|ارز دیجیتال|CFD|کالا,knowledge_base/academy/intro/lesson_11.json
ACA-INT-0182,پرایس اکشن در همه‌ی تایم‌فریم‌ها,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.9,False,raw_sources/academy/intro/intro_lesson_11.md,بخش «پرایس اکشن در تمام تایم‌فریم‌ها»,تایم فریم|تیک|پیپ,knowledge_base/academy/intro/lesson_11.json
ACA-INT-0183,قانون شصت‌چهل: بازار، بازار احتمالات است,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.85,False,raw_sources/academy/intro/intro_lesson_11.md,بخش «قانون شصت‌چهل در بازار» و بخش ۴,قانون شصت چهل|احتمالات|پیش‌بینی|فدرال رزرو,knowledge_base/academy/intro/lesson_11.json
ACA-INT-0184,پنج مزیت پرایس اکشن از نگاه آکادمی,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.9,False,raw_sources/academy/intro/intro_lesson_11.md,بخش «مزایای پرایس اکشن» و بخش ۵,مزایا|بدون تأخیر|ریسک به ریوارد,knowledge_base/academy/intro/lesson_11.json
ACA-INT-0185,پنج جزء موفقیت در معامله‌گری,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_11.md,بخش «تأثیر روانشناسی بر معامله‌گری» و بخش ۷,موفقیت|روانشناسی|تریدینگ پلن|منتورینگ,knowledge_base/academy/intro/lesson_11.json
ACA-INT-0186,نقش ناخودآگاه در تصمیم‌های معاملاتی,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,raw_sources/academy/intro/intro_lesson_11.md,بخش «تأثیر روانشناسی بر معامله‌گری» و بخش ۸,ناخودآگاه|روانشناسی|ذهنیت|۷۰ درصد,knowledge_base/academy/intro/lesson_11.json
ACA-INT-0187,چهار باور غلط رایج که درس رد می‌کند,academy,COMMON_MISTAKE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.85,False,raw_sources/academy/intro/intro_lesson_11.md,بخش «باورهای غلط رایج» و بخش ۹,باور غلط|تجسم|بانک‌ها|سود,knowledge_base/academy/intro/lesson_11.json
ACA-INT-0188,درخواست مدرس: دو هفته فقط با این روش روی چارت کار کن,academy,RULE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.9,False,raw_sources/academy/intro/intro_lesson_11.md,بخش «مقدمه»,ظرف دانش|هارمونیک|الیوت|ایچیموکو|دو هفته,knowledge_base/academy/intro/lesson_11.json
ACA-INT-0189,جمع‌بندی جلسه‌ی یازدهم,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.95,False,raw_sources/academy/intro/intro_lesson_11.md,بخش ۱۰,جمع‌بندی|پرایس اکشن|احتمالات,knowledge_base/academy/intro/lesson_11.json
ACA-OPS-0001,معرفی آکادمی سبحان صمدی,academy,OPERATIONAL_FACT,ACADEMY_DERIVED,PENDING_REVIEW,PENDING_REVIEW,,0.6,True,index.html,"index.html:57-70,200-212",آکادمی|سبحان صمدی|معرفی|خدمات,knowledge_base/academy/catalog/academy_site_catalog.json
ACA-OPS-0002,منتورینگ اختصاصی آکادمی,academy,OPERATIONAL_FACT,ACADEMY_DERIVED,PENDING_REVIEW,PENDING_REVIEW,,0.6,True,index.html,index.html:187-212,منتورینگ|ثبت‌نام|VIP|جلسه خصوصی,knowledge_base/academy/catalog/academy_site_catalog.json
ACA-OPS-0003,کار با پخش‌کننده‌ی صوتی سایت آکادمی,academy,PROCEDURE,ACADEMY_DERIVED,PENDING_REVIEW,PENDING_REVIEW,,0.6,True,README.md,README.md:امکانات پلیر,پلیر|پخش|سرعت پخش|تکرار,knowledge_base/academy/catalog/academy_site_catalog.json
ACA-PSY-0001,چهارچوب، نه استراتژی: موضوع اصلی این درس,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,raw_sources/academy/psychology/psychology_lesson_p01.txt,خط 3، 9، 19,چهارچوب|استراتژی|حاشیه,knowledge_base/academy/psychology/lesson_p01.json
ACA-PSY-0002,معامله بدون قانون، قمار است,academy,RULE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,raw_sources/academy/psychology/psychology_lesson_p01.txt,خط 23، 25، 29,قمار|قانون|چهارچوب,knowledge_base/academy/psychology/lesson_p01.json
ACA-PSY-0003,سود مستمر فقط از محدود کردن خود و ساختن قانون به دست می‌آید,academy,RULE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.85,True,raw_sources/academy/psychology/psychology_lesson_p01.txt,خط 31، 33,سود مستمر|قانون|انضباط,knowledge_base/academy/psychology/lesson_p01.json
ACA-PSY-0004,زیر پا گذاشتن قانون، از سودی که می‌دهد پرهزینه‌تر است,academy,RULE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,raw_sources/academy/psychology/psychology_lesson_p01.txt,خط 33، 59,قانون‌شکنی|هزینه|سود,knowledge_base/academy/psychology/lesson_p01.json
ACA-PSY-0005,مثال اورست: یک استثنا، کل گروه را از بین می‌برد,academy,EXAMPLE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,raw_sources/academy/psychology/psychology_lesson_p01.txt,خط 45–59,دومینو|استثنا|قانون|مثال,knowledge_base/academy/psychology/lesson_p01.json
ACA-PSY-0006,شکستن حد ضرر روزانه و سودی که عادت بد می‌سازد,academy,COMMON_MISTAKE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,raw_sources/academy/psychology/psychology_lesson_p01.txt,خط 59,حد ضرر روزانه|قانون شکنی|عادت,knowledge_base/academy/psychology/lesson_p01.json
ACA-PSY-0007,کار عمیق و استراحت عمیق: پنج روز معامله، آخر هفته رها,academy,PROCEDURE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.7,True,raw_sources/academy/psychology/psychology_lesson_p01.txt,خط 59,استراحت|کار عمیق|آخر هفته,knowledge_base/academy/psychology/lesson_p01.json
ACA-PSY-0008,حال خوب، پیش‌نیاز است نه نتیجه‌ی پول,academy,CONCEPT,ACADEMY_PRIMARY,REVIEW_REQUIRED,PENDING_REVIEW,NOT_APPLICABLE,0.6,True,raw_sources/academy/psychology/psychology_lesson_p01.txt,خط 59,حال خوب|ذهن|استقلال از نتیجه,knowledge_base/academy/psychology/lesson_p01.json
ACA-PSY-0009,نوشتن نقاط ضعف و قوت رفتاری,academy,PROCEDURE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,raw_sources/academy/psychology/psychology_lesson_p01.txt,خط 63,نقطه ضعف|خودشناسی|ژورنال,knowledge_base/academy/psychology/lesson_p01.json
ACA-PSY-0010,نتیجه‌ی معاملات را به کسی نگویید,academy,RULE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.85,True,raw_sources/academy/psychology/psychology_lesson_p01.txt,خط 59,سرخوشی|توقع|حریم شخصی|سود,knowledge_base/academy/psychology/lesson_p01.json
ACA-PSY-0011,تجربه‌ی شخصی: دمنوش و لو رفتن وضعیت روحی,academy,EXAMPLE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.7,True,raw_sources/academy/psychology/psychology_lesson_p01.txt,خط 59,تجربه شخصی|خانواده|ضرر,knowledge_base/academy/psychology/lesson_p01.json
ACA-PSY-0012,سرخوشی بعد از سود,academy,COMMON_MISTAKE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,raw_sources/academy/psychology/psychology_lesson_p01.txt,خط 63,سرخوشی|هیجان|ثبات,knowledge_base/academy/psychology/lesson_p01.json
ACA-PSY-0013,سه ماه سود مستمر، خطرناک‌ترین نقطه است,academy,CONCEPT,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.7,True,raw_sources/academy/psychology/psychology_lesson_p01.txt,خط 63,سود مستمر|روتین|سرخوشی,knowledge_base/academy/psychology/lesson_p01.json
ACA-PSY-0014,زنجیره‌ی سرخوشی: از جشن تا انتقام,academy,CONCEPT,ACADEMY_PRIMARY,REVIEW_REQUIRED,PENDING_REVIEW,NOT_APPLICABLE,0.65,True,raw_sources/academy/psychology/psychology_lesson_p01.txt,خط 63,انتقام|جبران|سرخوردگی,knowledge_base/academy/psychology/lesson_p01.json
ACA-PSY-0015,در برد، استراتژی را ببین؛ در ضرر، آن را دور نریز,academy,RULE,ACADEMY_PRIMARY,PENDING_REVIEW,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,raw_sources/academy/psychology/psychology_lesson_p01.txt,خط 63,استراتژی|بک تست|ضرر پیاپی,knowledge_base/academy/psychology/lesson_p01.json
ACA-PSY-0016,واکنش افراطی و توقف بی‌بررسی پس از ضرر,academy,COMMON_MISTAKE,ACADEMY_PRIMARY,REVIEW_REQUIRED,PENDING_REVIEW,NOT_APPLICABLE,0.6,True,raw_sources/academy/psychology/psychology_lesson_p01.txt,خط 63,توقف|بررسی|واکنش افراطی,knowledge_base/academy/psychology/lesson_p01.json
ACA-RULE-0001,پرسش پلتفرم پیش از پاسخ به سؤال متاتریدر,academy,RULE,ACADEMY_DERIVED,APPROVED,ACTIVE,NOT_APPLICABLE,1.0,,MENTORAI_KB_DECISIONS.md,D-0001,متاتریدر ۴|متاتریدر ۵|پرسش پلتفرم|disambiguation,knowledge_base/academy/rules/academy_response_policies.json
ACA-RULE-0002,عدم پیشنهاد اکسپرت، سیگنال و کپی‌تریدینگ,academy,RULE,ACADEMY_DERIVED,APPROVED,ACTIVE,NOT_APPLICABLE,1.0,,MENTORAI_KB_DECISIONS.md,D-0002,اکسپرت|ربات|سیگنال|کپی تریدینگ|MetaTrader Market|Signals,knowledge_base/academy/rules/academy_response_policies.json
ACA-RULE-0003,موارد ارجاع به پشتیبانی انسانی,academy,RULE,ACADEMY_DERIVED,APPROVED,ACTIVE,NOT_APPLICABLE,1.0,,MENTORAI_KB_DECISIONS.md,D-0002,ارجاع|پشتیبانی|escalation,knowledge_base/academy/rules/academy_response_policies.json
BRK-FACT-0001,بروکر معرفی‌شده‌ی آکادمی: WM Market,brokers,BROKER_RULE,ACADEMY_PRIMARY,REVIEW_REQUIRED,PENDING_REVIEW,MT4_ONLY,0.6,True,raw_sources/academy/intro/intro_lesson_04.md,بخش ۷ و ۱۰,WM Market|دبلیو مارکت|بروکر آکادمی|MISA|رگوله|کومور,knowledge_base/brokers/academy_recommended_broker.json
CONF-0001,حجم واقعی محتوای صوتی منتشرشده‌ی آکادمی,academy,CONFLICT_RECORD,,OPEN,,,,,,,,knowledge_base/conflicts/conflict_registry.json
CONF-0002,دو فهرست متفاوت از «سه اصل بازار» در جلسه‌ی اول دوره‌ی مقدماتی,academy,CONFLICT_RECORD,,OPEN,,,,,,,,knowledge_base/conflicts/conflict_registry.json
CONF-0003,الزام یا عدم الزام فیلترشکن در دوره‌ی مقدماتی,academy,CONFLICT_RECORD,,RESOLVED,,,,,,,,knowledge_base/conflicts/conflict_registry.json
CONF-0004,کارکرد گزینه‌ی Open Offline در متاتریدر ۴,academy,CONFLICT_RECORD,,RESOLVED,,,,,,,,knowledge_base/conflicts/conflict_registry.json
EXT-CONC-0001,Smart Money Concepts (SMC),general_trading,CONCEPT,EXTERNAL_METHODOLOGY,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.7,True,tools/seed_governance.py,EXTERNAL[0],اسمارت مانی|SMC|order block|liquidity,knowledge_base/general_trading/external_methodologies_quarantine.json
EXT-CONC-0002,ICT,general_trading,CONCEPT,EXTERNAL_METHODOLOGY,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.7,True,tools/seed_governance.py,EXTERNAL[1],ICT|fair value gap|FVG,knowledge_base/general_trading/external_methodologies_quarantine.json
EXT-CONC-0003,ایچیموکو,general_trading,CONCEPT,EXTERNAL_METHODOLOGY,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.7,True,tools/seed_governance.py,EXTERNAL[2],ایچیموکو|ichimoku|کومو,knowledge_base/general_trading/external_methodologies_quarantine.json
EXT-CONC-0004,امواج الیوت,general_trading,CONCEPT,EXTERNAL_METHODOLOGY,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.7,True,tools/seed_governance.py,EXTERNAL[3],الیوت|elliott wave|موج,knowledge_base/general_trading/external_methodologies_quarantine.json
EXT-CONC-0005,وایکاف,general_trading,CONCEPT,EXTERNAL_METHODOLOGY,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.7,True,tools/seed_governance.py,EXTERNAL[4],وایکاف|wyckoff|انباشت,knowledge_base/general_trading/external_methodologies_quarantine.json
EXT-CONC-0006,الگوهای هارمونیک,general_trading,CONCEPT,EXTERNAL_METHODOLOGY,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.7,True,tools/seed_governance.py,EXTERNAL[5],هارمونیک|گارتلی|harmonic,knowledge_base/general_trading/external_methodologies_quarantine.json
EXT-CONC-0007,اردر فلو و ولوم پروفایل,general_trading,CONCEPT,EXTERNAL_METHODOLOGY,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.7,True,tools/seed_governance.py,EXTERNAL[6],order flow|volume profile|فوت پرینت,knowledge_base/general_trading/external_methodologies_quarantine.json
GEN-CONC-0001,بازارها و نمادهای رایج,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.85,True,tools/seed_general_mechanics.py,ITEMS[1],فارکس|طلا|شاخص|نماد,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0002,جفت‌ارزهای اصلی، فرعی و کراس,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.85,True,tools/seed_general_mechanics.py,ITEMS[2],major|cross|جفت ارز,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0003,بازار اسپات و قرارداد مابه‌التفاوت (CFD),general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.8,True,tools/seed_general_mechanics.py,ITEMS[3],CFD|spot|قرارداد مابه‌التفاوت,knowledge_base/general_trading/market_mechanics.json
GEN-CONC-0004,انواع حساب معاملاتی,general_trading,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.7,True,tools/seed_general_mechanics.py,ITEMS[4],ECN|حساب سنت|بدون سواپ|نوع حساب,knowledge_base/general_trading/market_mechanics.json
